"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
9256,"Let's Cheer","X360","2011","Misc","Take-Two Interactive",0.12,0,0,0.01,0.14
9257,"Happy Feet","Wii","2006","Action","Midway Games",0.12,0,0,0.01,0.14
9258,"In the Hunt","PS","1995","Shooter","THQ",0.03,0.02,0.07,0.01,0.14
9259,"Daytona USA Championship Circuit Edition","SAT","1995","Racing","Sega",0,0,0.14,0,0.14
9260,"Major League Baseball 2K8","Wii","2008","Sports","Take-Two Interactive",0.13,0,0,0.01,0.14
9261,"Marvel vs. Capcom 2: New Age of Heroes","XB","2002","Fighting","Capcom",0.09,0.03,0.01,0,0.14
9262,"SNK vs. Capcom: The Match of the Millennium","PS2","2006","Fighting","Sega",0,0.02,0,0.12,0.14
9263,"BlazBlue: Chrono Phantasma Extend","PS4","2015","Action","PQube",0.07,0.03,0.02,0.02,0.14
9264,"Alone in the Dark: Inferno","PS3","2008","Adventure","Atari",0.09,0.03,0,0.02,0.14
9265,"Rogue Warrior","PS3","2009","Shooter","Bethesda Softworks",0.11,0.02,0,0.01,0.14
9266,"Singstar: Ultimate Party","PS3","2014","Misc","Sony Computer Entertainment Europe",0,0.12,0,0.02,0.14
9267,"The X-Factor","PS3","2010","Misc","Deep Silver",0,0.1,0,0.03,0.14
9269,"Avatar: The Last Airbender - The Burning Earth","X360","2007","Action","THQ",0.11,0.01,0,0.01,0.14
9276,"MotoGP '06","X360","2006","Racing","THQ",0.11,0.01,0,0.01,0.14
9277,"Houshinengi","PS","1998","Strategy","Tecmo Koei",0,0,0.13,0.01,0.14
9279,"Pet Pals: Animal Doctor","Wii","2008","Simulation","JoWood Productions",0.13,0,0,0.01,0.14
9281,"Cruise Ship Vacation Games","Wii","2009","Puzzle","Avanquest",0.13,0,0,0.01,0.14
9285,"Nitrobike","Wii","2008","Racing","Ubisoft",0.11,0.01,0,0.01,0.14
9287,"World Soccer Winning Eleven 9 Bonus Pack","PS2","2006","Sports","Konami Digital Entertainment",0,0,0.14,0,0.14
9288,"UEFA Euro 2004: Portugal","PS2","2004","Sports","Electronic Arts",0.07,0.05,0,0.02,0.14
9291,"Dragon Age Origins: Awakening","PC","2010","Role-Playing","Electronic Arts",0.01,0.1,0,0.02,0.14
9292,"Scene It? Bright Lights! Big Screen!","X360","2009","Misc","Warner Bros. Interactive Entertainment",0.12,0,0,0.01,0.14
9293,"NBA Jam","XB","2003","Sports","Acclaim Entertainment",0.1,0.03,0,0,0.14
9294,"Shining Resonance","PS3","2014","Role-Playing","Sega",0,0,0.14,0,0.14
9295,"World Tour Soccer 2002","PS2","2001","Sports","Sony Computer Entertainment",0.07,0.05,0,0.02,0.14
9296,"Interactive Sampler Disc 6","PS","1997","Misc","Sony Computer Entertainment",0.08,0.05,0,0.01,0.14
9298,"Wild Earth: African Safari","Wii","2008","Simulation","Majesco Entertainment",0.11,0.02,0,0.01,0.14
9299,"Apex","XB","2003","Racing","Atari",0.1,0.03,0,0,0.14
9302,"Vampire Night","PS2","2001","Shooter","Sony Computer Entertainment",0.07,0.05,0,0.02,0.14
9303,"Kororinpa: Marble Mania","Wii","2006","Puzzle","Nintendo",0.08,0.02,0.03,0.01,0.14
9305,"Guilty Gear","PS","1998","Fighting","Virgin Interactive",0.03,0.02,0.07,0.01,0.14
9306,"Battlefield: Hardline","PC","2015","Shooter","Electronic Arts",0,0.13,0,0.01,0.14
9307,"Game Party: Champions","WiiU","2012","Action","Warner Bros. Interactive Entertainment",0.09,0.03,0,0.01,0.14
9308,"Divinity II: The Dragon Knight Saga","X360","2010","Role-Playing","Focus Home Interactive",0.11,0.02,0,0.01,0.14
9310,"Mary-Kate and Ashley: Crush Course","PS","2001","Action","Acclaim Entertainment",0.08,0.05,0,0.01,0.14
9311,"NHL Breakaway 98","PS","1996","Sports","Acclaim Entertainment",0.08,0.05,0,0.01,0.14
9313,"Top Shot Arcade","Wii","2011","Shooter","Activision",0.13,0,0,0.01,0.14
9315,"Pro Evolution Soccer 2015","XOne","2014","Sports","Konami Digital Entertainment",0.02,0.1,0,0.01,0.14
9316,"Red Orchestra 2: Heroes of Stalingrad","PC","2011","Shooter","Tripwire Interactive",0.04,0.07,0,0.02,0.14
9317,"Tiger Woods PGA Tour 2005","GC","2004","Sports","Electronic Arts",0.1,0.03,0,0,0.14
9318,"Deepak Chopra's Leela","Wii","2011","Misc","THQ",0.11,0.01,0,0.01,0.14
9319,"Tom Clancy's Ghost Recon","Wii","2010","Shooter","Ubisoft",0.11,0.01,0,0.01,0.14
9321,"Salt Lake 2002","PS2","2002","Sports","Eidos Interactive",0.07,0.05,0,0.02,0.14
9322,"ESPN MLB Baseball","XB","2004","Sports","Sega",0.1,0.03,0,0,0.14
9323,"NCIS","Wii","2011","Adventure","Ubisoft",0.08,0.04,0,0.01,0.14
9325,"Gladius","XB","2003","Strategy","Activision",0.1,0.03,0,0,0.14
9326,"Legends of Wrestling","XB","2002","Fighting","Acclaim Entertainment",0.1,0.03,0,0,0.14
9332,"Legendary","PS3","2008","Shooter","Atari",0.08,0.03,0,0.02,0.13
9333,"Spy Hunter 2","XB","2003","Racing","Midway Games",0.1,0.03,0,0,0.13
9334,"Peppa Pig: Fun and Games","Wii","2010","Misc","Ubisoft",0,0.12,0,0.02,0.13
9335,"Backyard Soccer","PS","2001","Sports","Infogrames",0.07,0.05,0,0.01,0.13
9336,"Final Fantasy XI: Rise of the Zilart","PS2","2003","Role-Playing","Square Enix",0,0,0.13,0,0.13
9338,"Nobunaga no Yabou: Tendou","PS3","2010","Strategy","Tecmo Koei",0,0,0.13,0,0.13
9340,"Bio FREAKS","PS","1998","Action","GT Interactive",0.07,0.05,0,0.01,0.13
9341,"Castlevania Chronicles","PS","2001","Platform","Konami Digital Entertainment",0.07,0.05,0,0.01,0.13
9342,"Suzumiya Haruhi no Tomadoi","PS2","2008","Adventure","Banpresto",0,0,0.13,0,0.13
9343,"MLB Power Pros 2008","Wii","2008","Sports","Konami Digital Entertainment",0.12,0,0.01,0.01,0.13
9344,"NHL 2K8","X360","2007","Sports","Take-Two Interactive",0.11,0.01,0,0.01,0.13
9345,"Dokapon Kingdom","Wii","2008","Role-Playing","Sting",0.12,0,0,0.01,0.13
9347,"Go Play: Circus Star","Wii","2009","Action","Majesco Entertainment",0.12,0,0,0.01,0.13
9348,"King Arthur","PS2","2004","Action","Konami Digital Entertainment",0.07,0.05,0,0.02,0.13
9349,"Winter Stars","Wii","2011","Sports","Deep Silver",0.06,0.07,0,0.01,0.13
9350,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion","PS2","2005","Misc","D3Publisher",0,0,0.13,0,0.13
9351,"The Guy Game","PS2","2004","Misc","Gathering of Developers",0.07,0.05,0,0.02,0.13
9352,"Rurouni Kenshin: Enjou! Kyoto Rinne","PS2","2006","Action","Banpresto",0,0,0.13,0,0.13
9353,"Blade II","XB","2002","Action","Activision",0.1,0.03,0,0,0.13
9356,"Shonen Jump's One Piece: Grand Battle","PS2","2005","Fighting","Atari",0.07,0.05,0,0.02,0.13
9358,"NHL 2K9","PS3","2008","Sports","Take-Two Interactive",0.11,0.01,0,0.01,0.13
9359,"Pro Yaky? Spirits 6","PS2","2009","Sports","Konami Digital Entertainment",0,0,0.13,0,0.13
9367,"Sentou Kokka Air Land Battle","PS","1995","Strategy","Sony Computer Entertainment",0,0,0.13,0.01,0.13
9368,"NTRA Breeders' Cup World Thoroughbred Championships","PS2","2005","Simulation","Bethesda Softworks",0.07,0.05,0,0.02,0.13
9369,"Tak 2: The Staff of Dreams","XB","2004","Platform","THQ",0.1,0.03,0,0,0.13
9370,"Hulk Hogan's Main Event","X360","2011","Fighting","505 Games",0.1,0.02,0,0.01,0.13
9371,"Transformers: Devastation","XOne","2015","Action","Activision",0.09,0.03,0,0.01,0.13
9372,"Euro Truck Simulator 2","PC","2012","Action","SCS Software",0,0.12,0,0.02,0.13
9373,"DmC: Devil May Cry","XOne","2015","Action","Capcom",0.08,0.04,0,0.01,0.13
9374,"WipeOut 3 The Game","WiiU","2012","Action","Activision",0.12,0,0,0.01,0.13
9375,"Ys: The Ark of Napishtim","PS2","2005","Role-Playing","Konami Digital Entertainment",0.07,0.05,0,0.02,0.13
9378,"Azure Dreams","PS","1997","Role-Playing","Konami Digital Entertainment",0.07,0.05,0,0.01,0.13
9379,"Rumble Roses XX","X360","2006","Fighting","Konami Digital Entertainment",0.07,0.01,0.04,0.01,0.13
9380,"Space Camp","Wii","2009","Action","Activision",0.12,0,0,0.01,0.13
9381,"SingStar Latino","PS2","2007","Misc","Sony Computer Entertainment",0.07,0.05,0,0.02,0.13
9383,"Phantom Brave: We Meet Again","Wii","2009","Role-Playing","Nippon Ichi Software",0.12,0,0.01,0.01,0.13
9385,"Kurt Warner's Arena Football Unleashed","PS","2000","Sports","Midway Games",0.07,0.05,0,0.01,0.13
9387,"Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon","PS2","2008","Role-Playing","Atlus",0.07,0.05,0,0.02,0.13
9388,"NHL 2K9","PS2","2008","Sports","Take-Two Interactive",0.07,0.05,0,0.02,0.13
9389,"Venetica","X360","2010","Role-Playing","DTP Entertainment",0.09,0.03,0,0.01,0.13
9391,"James Bond 007: Legends","WiiU","2012","Shooter","Activision",0.07,0.05,0,0.01,0.13
9392,"Rogue Ops","XB","2003","Action","Kemco",0.1,0.03,0,0,0.13
9393,"NBA Hoopz","PS","2001","Sports","Midway Games",0.07,0.05,0,0.01,0.13
9394,"Transworld Surf","XB","N/A","Sports","Atari",0.1,0.03,0,0,0.13
9395,"Rugby 15","PS3","2015","Sports","Bigben Interactive",0.02,0.09,0,0.02,0.13
9396,"MLB 11: The Show","PS2","2011","Sports","Sony Computer Entertainment",0.06,0.05,0,0.02,0.13
9397,"Castrol Honda Superbike Racing","PS","1998","Racing","THQ",0.07,0.05,0,0.01,0.13
9398,"History Civil War: Secret Missions","X360","2008","Shooter","Activision",0.12,0,0,0.01,0.13
9399,"Army Men: Green Rogue","PS2","2001","Action","3DO",0.06,0.05,0,0.02,0.13
9401,"Chessmaster","XB","2004","Misc","Ubisoft",0.1,0.03,0,0,0.13
9403,"Fatal Inertia","X360","2007","Racing","Tecmo Koei",0.12,0,0,0.01,0.13
9404,"Superman: The Man of Steel","XB","2002","Action","Atari",0.1,0.03,0,0,0.13
9406,"Greg Hastings Paintball 2","Wii","2010","Shooter","505 Games",0.12,0,0,0.01,0.13
9407,"The Flintstones: Bedrock Bowling","PS","2000","Sports","Ubisoft",0.07,0.05,0,0.01,0.13
9409,"NHL 2003","GC","2002","Sports","Electronic Arts",0.1,0.03,0,0,0.13
9410,"Chicken Run","PS","2000","Adventure","Eidos Interactive",0.07,0.05,0,0.01,0.13
9411,"Scene It? Bright Lights! Big Screen!","PS3","2009","Misc","Warner Bros. Interactive Entertainment",0.1,0.01,0,0.01,0.13
9412,"My Baby: First Steps","Wii","2009","Simulation","SouthPeak Games",0.12,0,0,0.01,0.13
9414,"Shining Force III","SAT","1997","Strategy","Sega",0,0,0.13,0,0.13
9420,"Persona 4: Arena","X360","2012","Fighting","Atlus",0.08,0.02,0.03,0.01,0.13
9421,"Tomb Raider: Legend","XB","2006","Action","Eidos Interactive",0.1,0.03,0,0,0.13
9422,"Nagano Winter Olympics '98","PS","1997","Sports","Konami Digital Entertainment",0.07,0.05,0,0.01,0.13
9423,"Destroy All Humans! Path of the Furon","X360","2008","Action","THQ",0.08,0.04,0,0.01,0.13
9424,"Winning Post 5","PS2","2001","Sports","Tecmo Koei",0,0,0.13,0,0.13
9427,"All Star Cheer Squad 2","Wii","2009","Sports","THQ",0.12,0,0,0.01,0.13
9428,"Frogger Beyond","GC","2002","Platform","Konami Digital Entertainment",0.1,0.03,0,0,0.13
9429,"RPG Maker II","PS2","2002","Role-Playing","Enterbrain",0.06,0.05,0,0.02,0.13
9432,"Destruction Derby Arenas","PS2","2004","Racing","Sony Computer Entertainment",0.06,0.05,0,0.02,0.13
9433,"Cabela's Dangerous Hunts 2009","X360","2008","Sports","Activision",0.12,0,0,0.01,0.13
9434,"The Unholy War","PS","1998","Strategy","Eidos Interactive",0.07,0.05,0,0.01,0.13
9438,"Shaman King: Power of Spirit","PS2","2004","Adventure","Konami Digital Entertainment",0.06,0.05,0,0.02,0.13
9439,"Eat Lead: The Return of Matt Hazard","PS3","2009","Shooter","D3Publisher",0.09,0.02,0,0.01,0.13
9442,"Family Fortunes","Wii","2009","Misc","Mindscape",0,0.12,0,0.01,0.13
9444,"Contra III: The Alien Wars","SNES","1992","Shooter","Konami Digital Entertainment",0,0,0.13,0,0.13
9446,"The BIGS 2","PS3","2009","Sports","Take-Two Interactive",0.12,0,0,0.01,0.13
9448,"Amagami","PS2","2009","Adventure","Enterbrain",0,0,0.13,0,0.13
9449,"Diablo II","PC","2000","Role-Playing","Havas Interactive",0.01,0.09,0,0.02,0.13
9450,"How to Train Your Dragon 2","PS3","2014","Adventure","Little Orbit",0.03,0.08,0,0.02,0.13
9451,"NBA 08","PS3","2007","Sports","Sony Computer Entertainment",0.12,0,0,0.01,0.13
9452,"The Smurfs 2","X360","2013","Platform","Ubisoft",0.03,0.09,0,0.01,0.13
9453,"NeverDead","PS3","2012","Shooter","Konami Digital Entertainment",0.06,0.04,0.01,0.02,0.13
9454,"No Fear Downhill Mountain Biking","PS","1998","Sports","Codemasters",0.07,0.05,0,0.01,0.13
9456,"Eternal Poison (JP sales)","PS2","2008","Role-Playing","Banpresto",0,0,0.13,0,0.13
9457,"Mission: Impossible - Operation Surma","XB","2003","Platform","Atari",0.1,0.03,0,0,0.13
9459,"The IdolM@ster: One for All","PS3","2014","Misc","Namco Bandai Games",0,0,0.13,0,0.13
9460,"MX 2002 Featuring Ricky Carmichael","XB","2001","Racing","THQ",0.1,0.03,0,0,0.13
9461,"Indianapolis 500 Legends","Wii","2007","Racing","Destineer",0.12,0,0,0.01,0.13
9462,"Romance of the Three Kingdoms IV: Wall of Fire","PS","1995","Strategy","Tecmo Koei",0.05,0.03,0.04,0.01,0.13
9463,"Illusion of Gaia","SNES","1993","Role-Playing","Nintendo",0,0,0.13,0,0.13
9464,"Steel Battalion: Heavy Armor","X360","2012","Misc","Capcom",0.08,0.03,0.02,0.01,0.13
9465,"Academy of Champions: Soccer","Wii","2009","Sports","Ubisoft",0.1,0.02,0,0.01,0.13
9466,"Mega Man Anniversary Collection","XB","2005","Platform","Capcom",0.1,0.03,0,0,0.13
9470,"Disruptor","PS","1995","Shooter","Interplay",0.07,0.05,0,0.01,0.13
9471,"NBA Ballers: Chosen One","PS3","2008","Sports","Midway Games",0.12,0,0,0.01,0.13
9473,"Hasbro Family Fun Pack","XOne","2015","Misc","Ubisoft",0.1,0.02,0,0.01,0.13
9474,"Shrek Smash n' Crash Racing","GC","2006","Racing","Activision",0.1,0.03,0,0,0.13
9475,"Under Night In-Birth","PS3","2014","Fighting","Nippon Ichi Software",0.06,0.02,0.04,0.02,0.13
9476,"Drakengard 2","PS2","2005","Role-Playing","Ubisoft",0.06,0.05,0,0.02,0.13
9477,"Street Fighter IV","PC","N/A","Fighting","Capcom",0.07,0.04,0,0.02,0.13
9481,"Sin and Punishment","N64","2000","Shooter","Nintendo",0,0,0.13,0,0.13
9482,"NBA Jam 2000","N64","1999","Sports","Acclaim Entertainment",0.12,0.01,0,0,0.13
9483,"Castlevania: Legacy of Darkness","N64","1999","Platform","Konami Digital Entertainment",0.06,0.02,0.05,0,0.13
9484,"Just Dance: Disney Party","Wii","2012","Misc","Ubisoft",0.01,0.1,0,0.02,0.13
9485,"Cabela's Alaskan Adventure","X360","2006","Sports","Activision",0.12,0,0,0.01,0.13
9486,"Rango: The Video Game","X360","2011","Action","Electronic Arts",0.06,0.06,0,0.01,0.13
9487,"Shrek Super Party","XB","2002","Misc","TDK Mediactive",0.1,0.03,0,0,0.13
9488,"Sonic Riders","XB","2006","Racing","Sega",0.1,0.03,0,0,0.13
9489,"Shimano Xtreme Fishing","Wii","2009","Sports","Mastiff",0.12,0,0,0.01,0.13
9490,"The History Channel: Great Battles - Medieval","X360","2010","Strategy","Slitherine Software",0.08,0.04,0,0.01,0.13
9492,"Rally Fusion: Race of Champions","PS2","2002","Racing","Activision",0.06,0.05,0,0.02,0.13
9495,"The House of the Dead","SAT","1997","Shooter","Sega",0,0,0.13,0,0.13
9497,"RealSports Volleyball","2600","1981","Sports","Atari",0.12,0.01,0,0,0.13
9498,"Heroes of the Pacific","XB","2005","Simulation","Codemasters",0.1,0.03,0,0,0.13
9500,"NightCaster","XB","2002","Action","Microsoft Game Studios",0.1,0.03,0,0,0.13
9501,"RollerCoaster Tycoon","XB","2003","Strategy","Atari",0.1,0.03,0,0,0.13
9502,"FIFA World Cup Germany 2006","GC","2006","Sports","Electronic Arts",0.1,0.03,0,0,0.13
9503,"Hitman 2: Silent Assassin","GC","2003","Action","Eidos Interactive",0.1,0.03,0,0,0.13
9505,"Nicktoons: MLB","X360","2011","Sports","Take-Two Interactive",0.12,0,0,0.01,0.13
9507,"Ape Escape 3","PS2","2005","Platform","Sony Computer Entertainment",0.06,0.05,0,0.02,0.13
9508,"Green Lantern: Rise of the Manhunters","X360","2011","Action","Warner Bros. Interactive Entertainment",0.07,0.05,0,0.01,0.13
9509,"Crouching Tiger, Hidden Dragon","PS2","2003","Action","Ubisoft",0.06,0.05,0,0.02,0.13
9510,"Last Bronx","SAT","1996","Fighting","Sega",0,0,0.13,0,0.13
9512,"Momotaro Douchuuki","SAT","1997","Misc","Hudson Soft",0,0,0.13,0,0.13
9513,"Brothers: A Tale of Two Sons","PS4","2015","Adventure","505 Games",0.03,0.08,0,0.02,0.13
9514,"Tom Clancy's Splinter Cell: Double Agent","Wii","2006","Action","Ubisoft",0.1,0.01,0,0.01,0.13
9515,"Whiplash","PS2","2003","Racing","Eidos Interactive",0.06,0.05,0,0.02,0.13
9517,"Backyard Sports Football: Rookie Rush","Wii","2010","Sports","Atari",0.12,0,0,0.01,0.13
9518,"Warcraft III: Reign of Chaos","PC","2002","Strategy","Vivendi Games",0.03,0.08,0,0.02,0.13
9519,"Farming Simulator 2011","PC","2010","Simulation","N/A",0,0.13,0,0,0.13
9520,"Margot's Word Brain","Wii","2008","Puzzle","Zoo Digital Publishing",0.12,0,0,0.01,0.13
9524,"Nintendo Puzzle Collection","GC","N/A","Puzzle","Unknown",0,0,0.13,0,0.13
9525,"Borderlands: Double Game Add-On Pack","X360","2010","Shooter","Take-Two Interactive",0.1,0.02,0,0.01,0.13
9526,"Otogi: Myth of Demons","XB","2002","Action","Sega",0.08,0.02,0.03,0,0.13
9528,"Army Men: Soldiers of Misfortune","Wii","2008","Shooter","Zoo Games",0.12,0,0,0.01,0.13
9529,"Alter Echo","PS2","2003","Shooter","THQ",0.06,0.05,0,0.02,0.13
9532,"Reader Rabbit Kindergarten","Wii","2010","Misc","Graffiti",0.12,0,0,0.01,0.13
9533,"Onechanbara: Bikini Samurai Squad","X360","2006","Action","D3Publisher",0.11,0.01,0,0.01,0.13
9535,"Rock Band Track Pack Volume 1","PS2","2008","Misc","MTV Games",0.06,0.05,0,0.02,0.13
9537,"Hour of Victory","X360","2007","Shooter","Midway Games",0.1,0.01,0,0.01,0.13
9538,"Namco Soccer Prime Goal","PS","1995","Sports","Sony Computer Entertainment",0,0,0.12,0.01,0.13
9539,"NBA 08","PS2","2007","Sports","Sony Computer Entertainment",0.06,0.05,0,0.02,0.13
9540,"Dragon Quest Heroes II: Twin Kings and the Prophecy's End","PS3","2016","Action","Square Enix",0,0,0.13,0,0.13
9541,"Monster Hunter Frontier Online","X360","2010","Role-Playing","Capcom",0,0,0.13,0,0.13
9543,"Shin Megami Tensei: Digital Devil Saga","PS2","2004","Role-Playing","Ghostlight",0.06,0.05,0,0.02,0.13
9547,"Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution","PS2","2005","Misc","Sega",0,0,0.13,0,0.13
9548,"Mystic Ark","SNES","1995","Role-Playing","Enix Corporation",0,0,0.13,0,0.13
9549,"Just Cause 2","PC","2010","Action","Square Enix",0,0.1,0,0.03,0.13
9551,"Venetica","PS3","2010","Role-Playing","DTP Entertainment",0.07,0.04,0,0.02,0.13
9552,"Teenage Mutant Ninja Turtles 2: Battle Nexus","XB","2004","Action","Konami Digital Entertainment",0.1,0.03,0,0,0.13
9553,"LEGO Racers 2","PS2","2001","Racing","Electronic Arts",0.06,0.05,0,0.02,0.13
9554,"Backyard Baseball","GC","2003","Sports","Infogrames",0.1,0.03,0,0,0.13
9556,"Overlord: Raising Hell","PS3","2008","Action","Codemasters",0.07,0.04,0,0.02,0.13
9557,"Sega GT","DC","2000","Racing","Sega",0,0,0.13,0,0.13
9558,"Fuse (Insomniac)","X360","2013","Shooter","Electronic Arts",0.08,0.04,0,0.01,0.13
9559,"Cabela's Dangerous Hunts 2009","PS3","2008","Sports","Activision Value",0.12,0,0,0.01,0.13
9560,"Legends of Wrestling","GC","2002","Fighting","Acclaim Entertainment",0.1,0.03,0,0,0.13
9562,"Legend of the Guardians: The Owls of Ga'Hoole","Wii","2010","Action","Warner Bros. Interactive Entertainment",0.11,0.01,0,0.01,0.13
9563,"Gunstar Heroes","GEN","1992","Shooter","Sega",0,0,0.13,0,0.13
9564,"All-Star Baseball 2004","XB","2003","Sports","Acclaim Entertainment",0.1,0.03,0,0,0.13
9566,"Shining Wind","PS2","2007","Role-Playing","Sega",0,0,0.13,0,0.13
9567,"Brothers in Arms: Double Time","Wii","2008","Shooter","Ubisoft",0.11,0,0,0.01,0.13
9568,"Portal Runner","PS2","2001","Platform","3DO",0.06,0.05,0,0.02,0.13
9570,"Pro Evolution Soccer 2016","X360","2015","Sports","Konami Digital Entertainment",0.04,0.08,0,0.01,0.13
9571,"Batman: Arkham Knight","PC","2015","Action","Warner Bros. Interactive Entertainment",0.08,0.03,0,0.01,0.13
9572,"Warriors Orochi 2","PS2","2008","Action","Tecmo Koei",0.06,0.05,0,0.02,0.13
9573,"Disney's Winnie the Pooh's Rumbly Tumbly Adventure","PS2","2005","Platform","Ubisoft",0.06,0.05,0,0.02,0.13
9575,"Assault: Retribution","PS","1998","Action","Telstar",0.07,0.05,0,0.01,0.13
9576,"Sengoku Basara 3 Utage","Wii","2011","Action","Capcom",0,0,0.13,0,0.13
9577,"Spartan: Total Warrior","XB","2005","Action","Sega",0.1,0.03,0,0,0.13
9578,"Gravity Rush Remastered","PS4","2015","Action","Sony Computer Entertainment",0.02,0.05,0.04,0.01,0.13
9579,"Rock Band Track Pack Volume 2","PS3","2008","Misc","MTV Games",0.11,0,0,0.01,0.13
9580,"City Crisis","PS2","2001","Simulation","Take-Two Interactive",0.06,0.05,0,0.02,0.13
9581,"Zapper: One Wicked Cricket!","GC","2002","Platform","Infogrames",0.1,0.03,0,0,0.13
9582,"Star Wars: Clone Wars","XB","2003","Shooter","LucasArts",0.1,0.03,0,0,0.13
9584,"Dynasty Warriors 5 Empires","X360","2006","Action","Tecmo Koei",0.11,0.01,0,0.01,0.13
9585,"High Rollers Casino","XB","2004","Misc","Mud Duck Productions",0.1,0.03,0,0,0.13
9586,"Advent Rising","XB","2005","Action","THQ",0.1,0.03,0,0,0.13
9587,"Surf Riders","PS","1999","Sports","Ubisoft",0.07,0.05,0,0.01,0.13
9588,"Torino 2006","PS2","2006","Sports","Take-Two Interactive",0.06,0.05,0,0.02,0.13
9589,"Nobunaga no Yabou: Ranseiki","PS2","2002","Strategy","Tecmo Koei",0,0,0.13,0,0.13
9591,"PBR: Out of the Chute","Wii","2008","Sports","Crave Entertainment",0.12,0,0,0.01,0.13
9592,"Monopoly Party","GC","2002","Misc","Infogrames",0.1,0.03,0,0,0.13
9593,"LEGO Batman 2: DC Super Heroes","WiiU","2013","Action","Warner Bros. Interactive Entertainment",0.05,0.07,0,0.01,0.13
9595,"TOCA Race Driver 2: Ultimate Racing Simulator","XB","2004","Racing","Codemasters",0.09,0.03,0,0,0.13
9596,"The Price is Right: Decades","Wii","2011","Misc","Ubisoft",0.12,0,0,0.01,0.13
9598,"The Sky Crawlers: Innocent Aces","Wii","2008","Simulation","Namco Bandai Games",0.09,0.02,0.01,0.01,0.13
9600,"Fit in Six","PS3","2011","Sports","Ubisoft",0.12,0,0,0.01,0.13
