"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
9709,"Mugen no Frontier: Super Robot Taisen OG Saga EXCEED","DS","2010","Role-Playing","Namco Bandai Games",0,0,0.12,0,0.12
9716,"Gladiator Begins","PSP","2010","Action","PQube",0.05,0.01,0.05,0.01,0.12
9720,"DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File","DS","2008","Adventure","Tecmo Koei",0,0,0.12,0,0.12
9721,"Puzzle Quest 2","DS","2010","Puzzle","D3Publisher",0.11,0,0,0.01,0.12
9722,"All Kamen Rider: Rider Generation","DS","2011","Action","Namco Bandai Games",0,0,0.12,0,0.12
9726,"Angry Birds Star Wars","PSV","2013","Strategy","Activision",0.05,0.04,0,0.03,0.12
9728,"Undead Knights","PSP","2009","Action","Ubisoft Annecy",0.05,0.01,0.06,0.01,0.12
9734,"M&M's Kart Racing","DS","2008","Racing","Zoo Digital Publishing",0.11,0,0,0.01,0.12
9736,"Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi","3DS","2014","Misc","Namco Bandai Games",0,0,0.12,0,0.12
9737,"Dragon Ball Z: Battle of Z","PSV","2014","Fighting","Namco Bandai Games",0,0.04,0.06,0.02,0.12
9738,"Eyeshield 21: Max Devil Power","DS","2006","Role-Playing","Nintendo",0,0,0.12,0,0.12
9739,"Summon Night 3","PSP","2012","Role-Playing","Namco Bandai Games",0,0,0.12,0,0.12
9741,"Madden NFL 06","DS","2005","Sports","Electronic Arts",0.11,0,0,0.01,0.12
9745,"Lunar: Dragon Song","DS","2005","Role-Playing","Rising Star Games",0.11,0,0,0.01,0.12
9746,"Break 'Em All","DS","2005","Puzzle","D3Publisher",0.11,0,0,0.01,0.12
9747,"WWE SmackDown vs Raw 2008","DS","2007","Fighting","THQ",0.11,0.01,0,0.01,0.12
9749,"Cars 2","PSP","2011","Racing","Disney Interactive Studios",0.1,0.01,0,0.01,0.12
9750,"Major League Baseball 2K8 Fantasy All-Stars","DS","2008","Sports","Take-Two Interactive",0.11,0,0,0.01,0.12
9751,"Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God","PSP","N/A","Strategy","N/A",0,0,0.12,0,0.12
9752,"Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable","PSP","2007","Shooter","Namco Bandai Games",0,0,0.12,0,0.12
9755,"The Lord of the Rings: Aragorn's Quest","DS","2010","Action","Warner Bros. Interactive Entertainment",0.1,0.02,0,0.01,0.12
9762,"Gundam Memories: Tatakai no Kioku","PSP","2011","Action","Namco Bandai Games",0,0,0.12,0,0.12
9764,"Kaijuu Busters","DS","2009","Action","Namco Bandai Games",0,0,0.12,0,0.12
9765,"Neopets Petpet Adventures: The Wand of Wishing","PSP","2006","Adventure","Sony Computer Entertainment",0.11,0,0,0.01,0.12
9773,"Crush3D","3DS","2012","Platform","Sega",0.07,0.04,0,0.01,0.12
9775,"Lovely Lisa","DS","2007","Simulation","DHM Interactive",0.11,0,0,0.01,0.12
9776,"Medarot DS: Kabuto / Kuwagata Ver.","DS","2010","Role-Playing","Rocket Company",0,0,0.12,0,0.12
9778,"Tenchu: Shadow Assassins","PSP","2009","Action","Ubisoft",0.03,0.03,0.05,0.01,0.12
9781,"Making History: The Great War","PSP","2010","Strategy","Namco Bandai Games",0,0,0.12,0,0.12
9782,"Shin Megami Tensei: Devil Survivor 2","3DS","2015","Role-Playing","Atlus",0,0.03,0.09,0,0.12
9785,"Backyard Baseball '10","DS","2009","Sports","Atari",0.11,0,0,0.01,0.12
9786,"Blazblue: Continuum Shift Extend","PSV","2011","Fighting","PQube",0.03,0.05,0.02,0.02,0.12
9788,"Go! Sudoku","PSP","2005","Puzzle","Sony Computer Entertainment",0.11,0,0,0.01,0.12
9790,"SSX 3","GBA","2003","Sports","Electronic Arts",0.09,0.03,0,0,0.12
9791,"My Chinese Coach","DS","2008","Misc","Ubisoft",0.11,0.01,0,0.01,0.12
9792,"DiRT 2","DS","2009","Racing","Codemasters",0.06,0.04,0,0.01,0.12
9793,"Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B","DS","2007","Misc","Namco Bandai Games",0,0,0.12,0,0.12
9795,"Atelier Annie: Alchemists of Sera Island","DS","2009","Role-Playing","Gust",0.08,0,0.03,0.01,0.12
9797,"Rush","PSP","2006","Racing","Midway Games",0.11,0,0,0.01,0.12
9801,"Yard Sale Hidden Treasures: Sunnyville","DS","2010","Puzzle","Konami Digital Entertainment",0.11,0,0,0.01,0.12
9802,"Harvest Moon 2 GBC","GB","1999","Simulation","Ubisoft",0,0,0.12,0,0.12
9805,"Cory in the House","DS","2007","Action","Disney Interactive Studios",0.11,0,0,0.01,0.12
9810,"Macross Triangle Frontier","PSP","2011","Action","Namco Bandai Games",0,0,0.12,0,0.12
9811,"Chessmaster: The Art of Learning","PSP","2008","Misc","Ubisoft",0.11,0,0,0.01,0.12
9812,"Petz Fantasy: Moonlight Magic","DS","2010","Simulation","Ubisoft",0.11,0,0,0.01,0.12
9813,"Gundam Breaker 3","PSV","2016","Action","Namco Bandai Games",0,0,0.12,0,0.12
9814,"My Farm Around the World","DS","2008","Simulation","Atari",0.11,0,0,0.01,0.12
9815,"Fat Princess: Fistful of Cake","PSP","2010","Action","Sony Computer Entertainment",0.08,0.02,0,0.02,0.12
9816,"Zubo","DS","2008","Misc","Electronic Arts",0.09,0.03,0,0.01,0.12
9823,"The Daring Game for Girls","DS","N/A","Adventure","Unknown",0.11,0,0,0.01,0.12
9824,"Conception II: Children of the Seven Stars","3DS","2013","Role-Playing","Screenlife",0.09,0,0.03,0.01,0.12
9825,"Animal Genius","DS","2007","Puzzle","Ubisoft",0.11,0,0,0.01,0.12
9827,"Zenses: Rainforest","DS","2008","Puzzle","Game Factory",0.1,0.01,0,0.01,0.12
9833,"2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race","GBA","2005","Racing","THQ",0.09,0.03,0,0,0.12
9835,"Mytran Wars","PSP","2009","Strategy","Deep Silver",0.08,0.02,0,0.02,0.12
9836,"MX vs. ATV Untamed","DS","2007","Racing","THQ",0.11,0,0,0.01,0.12
9837,"Prince of Persia: Rival Swords","PSP","2007","Action","Ubisoft",0.08,0.02,0,0.02,0.12
9838,"Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny","PSP","2011","Fighting","Namco Bandai Games",0,0,0.12,0,0.12
9839,"Gungnir: Mayari no Gunshin to Eiyuu Sensou","PSP","2011","Role-Playing","Atlus",0.07,0,0.04,0.01,0.12
9841,"Fate/Extra CCC","PSP","2013","Action","Marvelous Entertainment",0,0,0.12,0,0.12
9847,"Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental","DS","2010","Strategy","Namco Bandai Games",0,0,0.12,0,0.12
9850,"Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart","GBA","2005","Misc","Vivendi Games",0.09,0.03,0,0,0.12
9851,"Famicom Mini: TwinBee","GBA","2004","Shooter","Konami Digital Entertainment",0,0,0.12,0,0.12
9852,"4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship","DS","2005","Misc","Atari",0.11,0,0,0.01,0.12
9855,"PixelJunk Monsters Deluxe","PSP","2010","Strategy","Sony Computer Entertainment",0.11,0,0,0.01,0.12
9856,"Tom Clancy's EndWar","PSP","2008","Strategy","Ubisoft",0.1,0.01,0,0.01,0.12
9857,"Ultimate Card Games","GBA","2003","Misc","Telegames",0.09,0.03,0,0,0.12
9859,"Rubik's World","DS","2008","Puzzle","Game Factory",0.1,0.01,0,0.01,0.12
9860,"Lost Magic","DS","2006","Role-Playing","Ubisoft",0.09,0,0.02,0.01,0.12
9862,"DreamWorks Super Star Kartz","3DS","2011","Racing","Activision",0.08,0.03,0,0.01,0.12
9863,"Minute to Win It","DS","2010","Misc","Zoo Games",0.11,0,0,0.01,0.12
9864,"The Bible Game","GBA","2005","Misc","Crave Entertainment",0.09,0.03,0,0,0.12
9867,"Medarot 4: Kabuto / Kuwagata Version","GB","2001","Role-Playing","Imagineer",0,0,0.12,0,0.12
9870,"Major League Baseball 2K6","PSP","N/A","Sports","Unknown",0.11,0,0,0.01,0.12
9873,"Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces","PSP","2010","Shooter","Namco Bandai Games",0,0,0.12,0,0.12
9874,"Ed, Edd n Eddy: The Mis-Edventures","GBA","2005","Platform","Midway Games",0.08,0.03,0,0,0.12
9876,"Tecmo Bowl: Kickoff","DS","2008","Sports","Tecmo Koei",0.11,0,0,0.01,0.12
9887,"Uta no * Prince-Sama: All Star","PSP","2013","Action","Broccoli",0,0,0.12,0,0.12
9893,"Marvel Trading Card Game","DS","2007","Misc","Konami Digital Entertainment",0.11,0,0,0.01,0.12
9894,"One Piece: Super Grand Battle! X","3DS","2014","Fighting","Namco Bandai Games",0,0,0.12,0,0.12
9895,"The Penguins of Madagascar: Dr. Blowhole Returns - Again!","DS","2011","Action","THQ",0.07,0.03,0,0.01,0.12
9897,"Battles of Prince of Persia","DS","2005","Strategy","Ubisoft",0.1,0.01,0,0.01,0.12
9898,"Deca Sports Extreme","3DS","2011","Sports","Hudson Soft",0.08,0,0.03,0.01,0.12
9900,"Hatsune Miku: Project Diva X","PSV","2016","Misc","Sega",0.01,0,0.1,0,0.12
9902,"Assassin's Creed Chronicles","PSV","2016","Action","Ubisoft",0.02,0.06,0.01,0.02,0.12
9905,"A.C.E.: Another Century's Episode Portable","PSP","2011","Simulation","Namco Bandai Games",0,0,0.12,0,0.12
9908,"Peggle: Dual Shot","DS","2009","Puzzle","PopCap Games",0.11,0,0,0.01,0.12
9911,"Etrian Odyssey V","3DS","2016","Role-Playing","Atlus",0,0,0.12,0,0.12
9912,"Jikkyou Powerful Pro Yakyuu 2014","PSV","2014","Sports","Konami Digital Entertainment",0,0,0.12,0,0.12
9917,"Dementium II","DS","2010","Shooter","SouthPeak Games",0.09,0.02,0,0.01,0.12
9919,"USA Today Crossword Challenge","DS","2008","Puzzle","Destineer",0.11,0,0,0.01,0.12
9920,"MegaTagmension Blanc + Neptune VS Zombies","PSV","2015","Action","Idea Factory International",0.02,0.03,0.05,0.01,0.12
9923,"Jaws: Ultimate Predator","3DS","2011","Action","Majesco Entertainment",0.11,0,0,0.01,0.12
9929,"Charm Girls Club: My Perfect Prom","DS","2009","Simulation","Electronic Arts",0.11,0,0,0.01,0.12
9933,"Spider-Man: Edge of Time","3DS","2011","Action","Activision",0.08,0.03,0,0.01,0.12
9936,"Turok: Evolution","GBA","2002","Shooter","Acclaim Entertainment",0.08,0.03,0,0,0.12
9937,"The Clique: Diss and Make Up","DS","2009","Adventure","Warner Bros. Interactive Entertainment",0.11,0,0,0.01,0.12
9938,"Love Live! School Idol Paradise","PSV","2014","Misc","Kadokawa Games",0,0,0.12,0,0.12
9944,"The Lord of the Rings: Aragorn's Quest","PSP","2010","Action","Warner Bros. Interactive Entertainment",0.07,0.02,0,0.02,0.12
9946,"Makai Shin Trillion","PSV","2014","Role-Playing","Idea Factory",0.02,0.02,0.06,0.01,0.12
9950,"Tales of Destiny 2","PSP","2007","Role-Playing","Namco Bandai Games",0,0,0.12,0,0.12
9952,"Power Pro Kun Pocket 14","DS","2011","Sports","Konami Digital Entertainment",0,0,0.12,0,0.12
9955,"Rango: The Video Game","DS","2011","Action","Electronic Arts",0.07,0.03,0,0.01,0.12
9957,"Ultimate Puzzle Games: Sudoku Edition","DS","2007","Puzzle","Telegames",0.11,0,0,0.01,0.12
9958,"Tokyo Twilight Ghost Hunters","PSV","2014","Role-Playing","Aksys Games",0.06,0.01,0.02,0.02,0.12
9962,"TMNT","PSP","2007","Action","Ubisoft",0.1,0.01,0,0.01,0.12
9967,"de Blob 2","DS","2011","Platform","THQ",0.09,0.02,0,0.01,0.12
9969,"Hyperdimension Neptunia Re;Birth 3","PSV","2014","Action","Idea Factory International",0.07,0.01,0,0.03,0.12
9975,"Yattaman DS: BikkuriDokkiri Daisakusen da Koron","DS","2008","Action","Takara Tomy",0,0,0.12,0,0.12
9978,"Dawn of Discovery","DS","2009","Simulation","Ubisoft",0.07,0.03,0,0.01,0.12
9979,"DEATH NOTE: Kira Game","DS","2007","Adventure","Konami Digital Entertainment",0,0,0.12,0,0.12
9982,"ASH: Archaic Sealed Heat","DS","2007","Role-Playing","Nintendo",0,0,0.12,0,0.12
9983,"Happy Feet Two","DS","N/A","Action","Warner Bros. Interactive Entertainment",0.09,0.02,0,0.01,0.12
9984,"Brunswick Pro Bowling","3DS","2011","Sports","Crave Entertainment",0.11,0,0,0.01,0.12
9986,"Dorabase 2: Nettou Ultra Stadium","DS","2009","Sports","Namco Bandai Games",0,0,0.12,0,0.12
9989,"Puzzler World 2","DS","2010","Puzzle","Ubisoft",0.02,0.07,0,0.02,0.12
9994,"FIFA Soccer","PSP","2005","Sports","Electronic Arts",0.11,0,0,0.01,0.12
9997,"Army Men: Soldiers of Misfortune","DS","2008","Shooter","Zoo Games",0.11,0,0,0.01,0.12
9998,"GT Advance 2: Rally Racing","GBA","2001","Racing","THQ",0.08,0.03,0,0,0.11
9999,"Mystery P.I. - Portrait of a Thief","DS","2008","Adventure","Unknown",0.11,0,0,0.01,0.11
10002,"A Witch's Tale","DS","2009","Role-Playing","Nippon Ichi Software",0.08,0,0.03,0.01,0.11
10015,"Pac 'n Roll","DS","2005","Platform","Namco Bandai Games",0.09,0,0.02,0.01,0.11
10017,"Mechanic Master","DS","2008","Puzzle","Midway Games",0.1,0,0,0.01,0.11
10022,"Phantasy Star Collection","GBA","2002","Role-Playing","Atari",0.08,0.03,0,0,0.11
10024,"LEGO Knights' Kingdom","GBA","2004","Action","THQ",0.08,0.03,0,0,0.11
10025,"Final Fantasy III","PSP","2012","Role-Playing","Square Enix",0,0,0.11,0,0.11
10027,"Retro Game Challenge","DS","2007","Action","Namco Bandai Games",0,0,0.11,0,0.11
10028,"NBA Jam 2002","GBA","2002","Sports","Acclaim Entertainment",0.08,0.03,0,0,0.11
10029,"Every Extend Extra","PSP","2006","Shooter","Disney Interactive Studios",0.1,0.01,0,0.01,0.11
10032,"Brain Quest: Grades 5 & 6","DS","2008","Misc","Electronic Arts",0.11,0,0,0.01,0.11
10034,"Girl Time","DS","2009","Simulation","THQ",0.11,0,0,0.01,0.11
10036,"Ultimate Mortal Kombat","DS","2007","Fighting","Midway Games",0.09,0.01,0,0.01,0.11
10037,"Pocket Soccer League: Calciobit","3DS","2012","Sports","Nintendo",0,0,0.11,0,0.11
10041,"Heart Catch PreCure! Oshare Collection","DS","2010","Action","Namco Bandai Games",0,0,0.11,0,0.11
10044,"Tom Clancy's Rainbow Six: Rogue Spear","GBA","2002","Shooter","Ubisoft",0.08,0.03,0,0,0.11
10048,"FIFA Soccer 06","PSP","2005","Sports","Electronic Arts",0.1,0.01,0,0.01,0.11
10054,"Shin Sangoku Musou: Multi Raid 2","PSP","2010","Action","Tecmo Koei",0,0,0.11,0,0.11
10057,"Mega Man Battle Chip Challenge","GBA","2003","Misc","Capcom",0.08,0.03,0,0,0.11
10058,"Desktop Tower Defense","DS","2009","Strategy","THQ",0.11,0,0,0.01,0.11
10059,"Puyo Puyo Tetris","3DS","2014","Puzzle","Sega",0,0,0.11,0,0.11
10062,"The Settlers","DS","2007","Action","Ubisoft",0.1,0,0,0.01,0.11
10063,"Grease","DS","2010","Misc","505 Games",0.1,0,0,0.01,0.11
10064,"My SAT Coach with The Princeton Review","DS","2008","Misc","Ubisoft",0.1,0,0,0.01,0.11
10069,"The Hardy Boys: Treasure on the Tracks","DS","2009","Adventure","Sega",0.11,0,0,0.01,0.11
10073,"Ping Pals","DS","2004","Misc","THQ",0.1,0,0,0.01,0.11
10078,"Jake Hunter Detective Story: Memories of the Past","DS","2007","Adventure","PQube",0.06,0,0.05,0,0.11
10081,"Digimon World DS","DS","2006","Role-Playing","Namco Bandai Games",0.1,0,0,0.01,0.11
10088,"Skylanders: SuperChargers","3DS","2015","Action","Activision",0.05,0.06,0,0.01,0.11
10090,"Queen's Blade: Spiral Chaos","PSP","2009","Role-Playing","Namco Bandai Games",0,0,0.11,0,0.11
10096,"GoldenEye: Rogue Agent","DS","2005","Shooter","Electronic Arts",0.1,0,0,0.01,0.11
10098,"Cake Mania","DS","2007","Puzzle","Majesco Entertainment",0.09,0.01,0,0.01,0.11
10103,"Fabulous Finds","DS","2009","Puzzle","ValuSoft",0.1,0,0,0.01,0.11
10108,"Surf's Up","PSP","2007","Sports","Ubisoft",0.02,0.06,0,0.03,0.11
10109,"Invizimals: The Lost Tribes","PSP","2011","Action","Sony Computer Entertainment",0,0.08,0,0.04,0.11
10110,"Let's Play Garden","DS","2010","Simulation","Deep Silver",0.11,0,0,0.01,0.11
10116,"WireWay","DS","2009","Adventure","Konami Digital Entertainment",0.1,0,0,0.01,0.11
10118,"Just In Time Translations","DS","2009","Misc","THQ",0.1,0,0,0.01,0.11
10128,"Gem Quest: 4 Elements","DS","2011","Puzzle","Mastertronic",0.05,0.05,0,0.01,0.11
10129,"Funky Barn","3DS","2012","Simulation","Ubisoft",0.07,0.03,0,0.01,0.11
10131,"Sabrina The Teenage Witch: Potion Commotion","GBA","2002","Action","Ubisoft",0.08,0.03,0,0,0.11
10132,"Pac-Man Pinball Advance","GBA","2005","Misc","Zoo Digital Publishing",0.08,0.03,0,0,0.11
10133,"Pocket Pets","DS","2007","Simulation","O3 Entertainment",0.1,0,0,0.01,0.11
10134,"Yu Yu Hakusho: Tournament Tactics","GBA","2004","Strategy","Atari",0.08,0.03,0,0,0.11
10136,"Power Rangers: Super Legends","DS","2007","Action","Disney Interactive Studios",0.08,0.03,0,0.01,0.11
10137,"To Heart 2: Dungeon Travelers","PSP","2011","Adventure","Aqua Plus",0,0,0.11,0,0.11
10139,"Lost in Blue","DS","2005","Adventure","Konami Digital Entertainment",0.07,0.02,0.02,0.01,0.11
10140,"Criminal Girls: Invite Only","PSV","2013","Role-Playing","Nippon Ichi Software",0.04,0.02,0.04,0.02,0.11
10145,"Kousoku Card Battle: Card Hero","DS","2007","Strategy","Nintendo",0,0,0.11,0,0.11
10148,"Tokimeki Memorial: Girl's Side 2nd Season","DS","2008","Adventure","Konami Digital Entertainment",0,0,0.11,0,0.11
10149,"Disney's Peter Pan: Return to Never Land","GBA","2002","Platform","Ubisoft",0.08,0.03,0,0,0.11
10154,"Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi","3DS","2015","Action","Namco Bandai Games",0,0,0.11,0,0.11
10156,"American Girl: Julie Finds a Way","DS","2007","Adventure","THQ",0.1,0,0,0.01,0.11
10157,"Contra Advance: The Alien Wars EX","GBA","2002","Shooter","Konami Digital Entertainment",0.08,0.03,0,0,0.11
10161,"Happy Feet Two","3DS","2011","Action","Warner Bros. Interactive Entertainment",0.08,0.02,0,0.01,0.11
10164,"Pinball Hall of Fame: The Williams Collection","PSP","2008","Misc","System 3 Arcade Software",0.09,0.01,0,0.01,0.11
10168,"Green Lantern: Rise of the Manhunters","DS","2011","Action","Warner Bros. Interactive Entertainment",0.08,0.02,0,0.01,0.11
10169,"Eragon","PSP","2006","Action","Vivendi Games",0.1,0,0,0.01,0.11
10171,"Guitar Rock Tour","DS","2007","Misc","Gameloft",0.1,0,0,0.01,0.11
10175,"XXX","GBA","2002","Action","Activision",0.08,0.03,0,0,0.11
10179,"NCIS 3D","3DS","2011","Adventure","Ubisoft",0.06,0.04,0,0.01,0.11
10181,"Alvin and the Chipmunks: Chipwrecked","DS","2011","Misc","505 Games",0.07,0.03,0,0.01,0.11
10184,"ATV Quad Kings","DS","2010","Racing","Storm City Games",0.1,0,0,0.01,0.11
10185,"Naruto Shippuden: Naruto vs. Sasuke","DS","2008","Action","Takara Tomy",0.08,0,0.03,0.01,0.11
10186,"DualPenSports","3DS","2011","Sports","Namco Bandai Games",0.05,0.05,0,0.01,0.11
10189,"HOP","DS","2011","Platform","505 Games",0.09,0.01,0,0.01,0.11
10190,"Brave Story: New Traveler (US sales)","PSP","2006","Role-Playing","Sony Computer Entertainment",0.11,0,0,0,0.11
10192,"Tales of Phantasia (PS1 & PSP Versions)","PSP","2006","Role-Playing","Namco Bandai Games",0,0,0.11,0,0.11
10193,"Kouchuu Ouja Mushi King: Super Collection","DS","2007","Action","Sega",0,0,0.11,0,0.11
10195,"Pac-Man World 2","GBA","2005","Action","Zoo Digital Publishing",0.08,0.03,0,0,0.11
10197,"Avatar: The Last Airbender","PSP","2006","Adventure","THQ",0.1,0,0,0.01,0.11
10203,"Soma Bringer","DS","2008","Role-Playing","Nintendo",0,0,0.11,0,0.11
10205,"Shin Sangoku Musou 6 Special","PSP","2011","Action","Tecmo Koei",0,0,0.11,0,0.11
10207,"Go! Sudoku (JP sales)","PSP","2005","Puzzle","Sony Computer Entertainment",0,0,0.11,0,0.11
10208,"EA Replay","PSP","2006","Action","Electronic Arts",0.09,0,0,0.01,0.11
10209,"Paws & Claws Pet Vet: Australian Adventures","DS","2009","Simulation","THQ",0.1,0,0,0.01,0.11
10211,"Trauma Center: Under the Knife 2","DS","2008","Simulation","Atlus",0.1,0,0,0.01,0.11
10212,"Puss in Boots","DS","2011","Action","THQ",0.09,0.01,0,0.01,0.11
10213,"Split/Second","PSP","2010","Racing","Disney Interactive Studios",0.07,0.02,0,0.02,0.11
10229,"BlazBlue: Calamity Trigger Portable","PSP","2010","Fighting","PQube",0.07,0.01,0.03,0.01,0.11
10234,"Samurai Warriors 4","PSV","2014","Action","Tecmo Koei",0,0,0.11,0,0.11
10237,"Frontier Gate","PSP","2011","Role-Playing","Konami Digital Entertainment",0,0,0.11,0,0.11
10240,"Gabrielle's Ghostly Groove 3D","3DS","2011","Adventure","Funbox Media",0.08,0.02,0,0.01,0.11
10243,"Frogger: Helmet Chaos","PSP","2005","Platform","Konami Digital Entertainment",0.1,0,0,0.01,0.11
10244,"AKB48+Me","3DS","2012","Action","Unknown",0,0,0.11,0,0.11
10245,"Touch Detective 2 1/2","DS","2007","Adventure","505 Games",0.09,0,0.01,0.01,0.11
10250,"Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen","GBA","2004","Adventure","Nintendo",0,0,0.11,0,0.11
10253,"Michael Jackson: The Experience","PSV","2011","Misc","Ubisoft",0.05,0.04,0,0.02,0.11
10260,"Terraria","PSV","2013","Action","Screenlife",0,0.01,0.09,0,0.11
10262,"Bust-A-Move DS","DS","2005","Puzzle","505 Games",0.08,0.02,0,0.01,0.11
10263,"Nicktoons: Unite!","DS","2006","Adventure","THQ",0.1,0,0,0.01,0.11
10264,"SimAnimals Africa","DS","2009","Simulation","Electronic Arts",0.08,0.02,0,0.01,0.11
10266,"One Piece: Burning Blood","PSV","2016","Fighting","Namco Bandai Games",0,0.03,0.07,0.01,0.11
10269,"Mushroom Men: Rise of the Fungi","DS","2008","Action","SouthPeak Games",0.1,0,0,0.01,0.11
10270,"Shining Ark","PSP","2013","Role-Playing","Sega",0,0,0.11,0,0.11
10275,"Animal Planet: Vet Life","DS","2009","Simulation","Activision",0.1,0,0,0.01,0.11
10276,"My Little Sister Can't Be This Cute Portable","PSP","2012","Action","Namco Bandai Games",0,0,0.11,0,0.11
10277,"Silly Bandz: Play The Craze","DS","2010","Puzzle","Deep Silver",0.1,0,0,0.01,0.11
10288,"Deca Sports DS","DS","2009","Sports","Hudson Soft",0.08,0.02,0,0.01,0.11
10291,"ATV: Quad Frenzy","DS","2005","Racing","Majesco Entertainment",0.1,0,0,0.01,0.11
10294,"The Godfather: Mob Wars","PSP","2006","Action","Electronic Arts",0.09,0.01,0,0.01,0.11
10295,"Lady Sia","GBA","2001","Platform","TDK Mediactive",0.08,0.03,0,0,0.11
10297,"Rocky Balboa","PSP","2007","Sports","Ubisoft",0.01,0.09,0,0.01,0.11
10298,"The Lord of the Rings: Conquest","DS","2009","Action","Electronic Arts",0.09,0.01,0,0.01,0.11
10299,"PriPara Mezase! Idol Grand Prix No.1!","3DS","2015","Misc","Takara Tomy",0,0,0.11,0,0.11
10305,"Irozuki Tingle no Koi no Balloon Trip","DS","2009","Adventure","Nintendo",0,0,0.11,0,0.11
10306,"Master of the Monster Lair","DS","2007","Role-Playing","Rising Star Games",0.1,0,0,0.01,0.11
10315,"Cats & Dogs: The Revenge of Kitty Galore","DS","2010","Action","505 Games",0.1,0,0,0.01,0.11
10318,"Kotoba no Puzzle: Mojipittan Daijiten","PSP","2004","Puzzle","Namco Bandai Games",0,0,0.11,0,0.11
